company_id,organization_name,hq_country,latitude,longitude,founded_year,b2b,hub_binary,number_of_founders,female_founder,energy,information_technology,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,communication_services,utilities,real_estate,other,grant_before_seed,angel_round_binary,first_seed_round_year,number_seed_rounds,number_seed_investors,one_seed_investor_binary,pre_seed,follow_on_investor,low_seed_funding,high_seed_funding,duration_seed_stage,all_homecountry_investors_in_seed_binary,regional_seed_investor_binary,regional_seed_investor_institutional_binary,city_seed_investor_binary,lead_investor_in_seed,accelerator_seed_investor_binary,incubator_seed_investor_binary,micro_vc_seed_investor_binary,corporate_venture_capital_seed_investor_binary,angel_group_seed_investor_binary,angel_seed_investor_binary,university_program_seed_investor_binary,entrepreneurship_program_seed_investor_binary,family_investment_office_seed_investor_binary,us_investor_binary,gdp,top_university,exit_binary,post_seed_success,success
013300,TVSquared,United Kingdom,55.9519018,-3.1904199,2012,1,False,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2014.0,3,4,False,False,False,False,True,27.3,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,1.508998347,True,True,False,True
013301,FreeAgent,United Kingdom,55.9519018,-3.1904199,2007,1,False,3,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2009.0,1,3,False,True,False,True,False,0.0,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,2.624879953,True,True,True,True
013302,Vashi,United Kingdom,51.4893335,-0.1440551,2007,0,True,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2020.0,1,1,True,False,False,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.624879953,True,False,True,True
013303,Uniplaces,United Kingdom,51.4893335,-0.1440551,2011,0,True,4,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2012.0,3,6,False,False,True,False,True,27.2,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,1.138362398,True,False,True,True
013304,SiSaf,United Kingdom,51.2356068,-0.5732063,2008,1,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2008.0,5,5,False,True,True,False,False,79.1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,-0.248797261,False,False,True,True
013306,EventsCase,United Kingdom,51.4893335,-0.1440551,2012,1,True,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2016.0,3,2,False,False,False,False,False,24.3,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013307,theprintspace,United Kingdom,51.4893335,-0.1440551,2007,0,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2008.0,2,2,False,False,False,False,False,132.7,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,2.624879953,True,False,False,False
013308,GeckoLabs,United Kingdom,55.9519018,-3.1904199,2012,1,False,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2012.0,2,4,False,False,False,False,False,34.4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1.508998347,True,False,False,False
013309,Swoon Editions,United Kingdom,51.4893335,-0.1440551,2012,0,True,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2013.0,2,3,False,False,True,False,False,4.3,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,1.508998347,True,False,True,True
013310,Taylor & Hart,United Kingdom,51.4893335,-0.1440551,2010,0,True,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2014.0,6,4,False,False,True,False,False,56.5,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,2.233315088,True,False,True,True
013311,RootWave,United Kingdom,52.1574699,-1.5080688,2012,1,False,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013312,Duco,United Kingdom,51.4893335,-0.1440551,2010,1,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2012.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.233315088,True,True,False,True
013313,PlaceFirst,United Kingdom,53.6909103,-1.6302142,2009,1,False,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2012.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,-4.620553708,True,False,False,False
013314,Desktop Genetics,United Kingdom,51.4893335,-0.1440551,2012,1,True,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2012.0,3,6,False,False,False,False,False,14.5,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,1.508998347,True,True,False,True
013315,Powervault,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2015.0,1,3,False,True,False,True,False,0.0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013316,Hassle.com,United Kingdom,51.4893335,-0.1440551,2011,0,True,3,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,2012.0,2,3,False,False,False,False,False,12.1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,1.138362398,True,True,False,True
013318,Makers,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2014.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013319,Lightpoint Medical,United Kingdom,51.7052231,-0.611116,2012,1,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2013.0,1,4,False,False,False,False,False,0.0,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,1.508998347,False,False,True,True
013320,Cyberhawk,United Kingdom,55.8829582,-3.5175773,2008,1,False,1,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2012.0,2,1,True,False,True,False,False,17.7,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,-0.248797261,False,True,False,True
013321,Odro,United Kingdom,55.861155,-4.2501687,2012,1,False,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2016.0,2,1,True,False,False,False,True,61.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013322,FANZO,United Kingdom,51.4893335,-0.1440551,2011,0,True,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2014.0,2,1,True,False,False,False,False,11.4,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.138362398,True,False,False,False
013323,Sekoia,United Kingdom,51.4893335,-0.1440551,2011,1,True,4,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2013.0,1,1,True,False,False,False,False,0.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1.138362398,True,False,False,False
013324,Arkivum,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011.0,1,2,False,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.138362398,True,False,True,True
013325,RoyaltyRange,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013326,SoPost,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2012.0,4,2,False,False,True,False,False,94.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013327,Geospatial Insight,United Kingdom,52.4494246,-1.9305743,2012,1,False,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015.0,2,3,False,False,False,False,False,23.3,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013328,PrimaryBid,United Kingdom,51.4893335,-0.1440551,2012,1,True,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016.0,2,3,False,True,True,False,False,30.6,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,1.508998347,True,False,True,True
013329,BorrowMyDoggy,United Kingdom,51.4893335,-0.1440551,2012,0,True,2,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2013.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013330,Blu Wireless,United Kingdom,51.450363,-2.600511,2009,1,False,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2011.0,2,7,False,False,False,False,False,32.4,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,-4.620553708,True,False,True,True
013331,Amiqus Resolution,United Kingdom,55.9519018,-3.1904199,2008,0,False,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2015.0,2,2,False,True,False,False,False,25.1,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,-0.248797261,True,False,False,False
013332,Tictrac,United Kingdom,51.4893335,-0.1440551,2010,1,True,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2015.0,1,2,False,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.233315088,True,True,True,True
013333,TOWER Cold Chain Solutions,United Kingdom,51.438064,-1.076722,2009,1,False,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2016.0,1,1,True,False,False,True,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-4.620553708,True,True,False,True
013334,Mallzee,United Kingdom,55.9519018,-3.1904199,2011,1,False,2,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2012.0,4,7,False,True,True,False,False,25.6,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1.138362398,True,False,False,False
013336,Patients Know Best,United Kingdom,52.2055314,0.1186637,2008,1,True,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2009.0,2,2,False,False,False,True,False,44.4,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,-0.248797261,True,False,True,True
013337,BaseKit,United Kingdom,51.4893335,-0.1440551,2008,1,True,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2013.0,1,1,True,True,False,False,False,0.0,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,-0.248797261,True,False,False,False
013338,Huckletree,United Kingdom,51.4893335,-0.1440551,2011,0,True,2,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,2013.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.138362398,True,False,True,True
013339,WeSwap,United Kingdom,51.4893335,-0.1440551,2010,0,True,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2013.0,2,3,False,False,False,False,False,43.2,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,2.233315088,True,True,False,True
013340,Farmdrop,United Kingdom,51.4893335,-0.1440551,2012,0,True,3,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,2013.0,2,8,False,False,False,False,False,29.9,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,1.508998347,True,False,True,True
013341,Chorus Intelligence,United Kingdom,52.0941323,1.3199383,2011,1,False,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2013.0,2,2,False,False,False,False,False,7.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.138362398,False,False,False,False
013342,Weedingtech,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2012.0,2,4,False,False,False,False,False,14.8,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,1.138362398,True,False,False,False
013343,Screach,United Kingdom,54.9647154,-1.6389635,2010,1,False,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2011.0,12,4,False,False,True,False,True,68.0,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,2.233315088,True,False,False,False
013344,Evvnt,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2014.0,1,2,False,False,False,False,False,0.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1.508998347,True,False,False,False
